Booking_ID,Passenger_ID,Flight_Number,Departure_Time,Class,Ticket_Price,Flight_Status
206662,10634,EK696,8/22/2024 22:25,Business,5967.96,On Time
206663,50430,EK738,5/26/2024 18:58,Economy,5656.26,Delayed
206664,53882,EK593,6/1/2024 14:23,Economy,3507.3,Delayed
206665,51039,EK777,3/4/2023 6:31,First,702.13,Delayed
206666,43558,EK688,2/25/2023 6:12,Business,1552.32,Delayed
206667,73705,EK647,5/23/2024 6:40,First,4106.18,Cancelled
206668,69937,EK859,1/29/2024 14:10,Economy,2021.68,On Time
206669,75161,EK472,7/10/2023 9:39,Business,3745.42,On Time
206670,31178,EK707,11/8/2023 2:23,Business,366.36,Cancelled
206671,34940,EK345,10/13/2024 10:34,Business,5622.31,On Time
206672,57865,EK632,4/19/2023 15:39,Business,4804.03,Cancelled
206673,54768,EK655,7/30/2023 20:53,First,4158.54,Cancelled
206674,2483,EK001,3/13/2024 1:28,Economy,1275.3,On Time
206675,66326,EK158,11/10/2024 4:37,First,4313.02,Cancelled
206676,60645,EK685,8/18/2023 13:51,Economy,1848.67,Delayed
206677,61718,EK258,10/21/2024 1:19,First,1941.63,Cancelled
206678,14311,EK153,7/4/2023 6:40,Economy,3743.74,On Time
206679,51453,EK076,9/26/2024 21:44,Economy,5002.32,Delayed
206680,66532,EK431,4/21/2024 10:41,Business,3163.41,Cancelled
206681,79521,EK639,3/5/2024 1:37,Business,1264.57,Cancelled
206682,70313,EK425,6/16/2023 1:46,Business,416.98,Cancelled
206683,48263,EK924,2/26/2024 10:24,Business,2588.7,Delayed
206684,32490,EK689,8/11/2024 13:21,Business,5477.85,Delayed
206685,59082,EK133,4/23/2024 19:56,Economy,5951.02,Cancelled
206686,33284,EK921,9/13/2023 14:30,Economy,1676.3,Cancelled
206687,24739,EK813,3/2/2024 22:52,Economy,5859.82,Delayed
206688,12461,EK459,9/29/2023 5:14,First,4113.48,Delayed
206689,44321,EK445,11/15/2024 5:19,First,2498.02,On Time
206690,66517,EK182,12/28/2023 11:33,First,2162.05,Cancelled
206691,72747,EK287,2/13/2024 15:23,Business,3993.86,On Time
206692,40404,EK738,5/13/2023 4:25,Economy,4657.56,On Time
206693,42633,EK714,8/30/2023 1:29,Economy,1248.78,On Time
206694,58513,EK881,4/4/2024 15:16,Business,5929.28,On Time
206695,61334,EK756,4/20/2024 21:58,First,5577.73,On Time
206696,48665,EK402,1/31/2024 6:19,First,3308.82,Cancelled
206697,16617,EK172,3/11/2023 4:53,Economy,2557.07,Delayed
206698,8487,EK838,8/11/2024 13:33,First,5280.94,Delayed
206699,42388,EK064,1/9/2024 23:03,First,465.32,Cancelled
206700,15045,EK602,1/22/2023 21:53,Economy,3388.41,Cancelled
206701,80618,EK664,4/21/2023 13:41,First,1988.36,Delayed
206702,44853,EK622,2/20/2023 15:30,Economy,2761.36,Cancelled
206703,15505,EK076,3/13/2024 8:41,First,3029.28,Cancelled
206704,20088,EK714,7/2/2024 6:38,First,3948.1,Delayed
206705,70838,EK196,8/19/2023 21:32,Business,5268.96,On Time
206706,58037,EK718,3/15/2024 3:50,First,360.68,Cancelled
206707,78325,EK516,11/11/2024 7:32,Economy,4586.42,Cancelled
206708,15901,EK434,12/11/2024 1:17,First,1987.85,Cancelled
206709,80176,EK571,6/15/2023 15:19,First,471.12,Cancelled
206710,4143,EK514,12/9/2024 15:08,First,3606.45,Cancelled
206711,12304,EK232,8/7/2023 11:18,First,1847.72,Delayed
206712,26032,EK886,9/27/2024 6:48,Economy,938.61,Delayed
206713,11984,EK032,4/5/2023 8:53,Economy,5719.66,Cancelled
206714,70019,EK237,5/20/2024 6:41,Business,3608.93,Delayed
206715,26948,EK734,7/26/2024 9:38,Economy,5077.05,Delayed
206716,16869,EK727,7/19/2024 5:38,Economy,1577.27,Cancelled
206717,69102,EK981,12/14/2023 12:19,First,720.91,Delayed
206718,64203,EK821,9/1/2023 21:55,Economy,2423.15,Delayed
206719,68288,EK103,2/11/2023 21:38,Economy,1076.67,Delayed
206720,16814,EK873,11/4/2024 8:17,Business,928.1,On Time
206721,25622,EK451,8/11/2024 23:52,First,5917.84,On Time
206722,20404,EK417,10/30/2024 0:39,Business,1834.39,Delayed
206723,10968,EK006,6/7/2024 16:52,Business,3758.29,On Time
206724,27017,EK343,7/27/2023 12:01,First,1872.23,Cancelled
206725,63549,EK500,9/18/2023 14:39,Business,5330.35,On Time
206726,72977,EK056,7/10/2024 19:54,Economy,1446.2,On Time
206727,41954,EK516,1/8/2023 14:23,Business,471.89,Delayed
206728,60974,EK793,7/12/2023 22:54,Business,3277.71,On Time
206729,60863,EK368,2/15/2024 6:39,First,4291.75,On Time
206730,37884,EK498,4/10/2024 9:53,First,4159.73,Cancelled
206731,54119,EK281,2/23/2023 4:31,Economy,5590.09,Delayed
206732,64900,EK509,4/16/2023 1:30,Economy,5777.97,On Time
206733,3821,EK553,11/3/2023 5:53,Economy,5521.87,On Time
206734,29545,EK615,6/4/2024 4:12,Economy,1521.91,On Time
206735,44103,EK554,6/19/2023 18:22,Business,4889.45,On Time
206736,74362,EK053,4/6/2024 19:09,First,673.84,Cancelled
206737,58837,EK496,5/2/2023 13:10,First,2944.76,On Time
206738,74948,EK851,2/5/2023 17:00,Business,5805.72,Delayed
206739,61345,EK150,10/6/2023 5:41,Economy,4461.02,On Time
206740,57003,EK653,8/22/2023 3:31,First,2446.06,On Time
206741,34522,EK367,6/8/2024 5:01,Business,5564.22,Delayed
206742,15717,EK333,7/17/2023 3:04,First,227.85,On Time
206743,4714,EK419,11/25/2023 0:42,Economy,1077.85,On Time
206744,35350,EK658,9/5/2023 9:57,Economy,2154.31,Cancelled
206745,71201,EK416,6/27/2023 15:57,First,1297.52,Delayed
206746,26290,EK626,7/14/2023 19:23,Business,4183.37,Delayed
206747,76859,EK153,3/9/2023 1:43,First,3587.87,Cancelled
206748,61322,EK326,7/8/2023 10:25,Economy,2331.83,Delayed
206749,71306,EK421,8/16/2023 9:44,Business,5770.54,On Time
206750,38806,EK385,2/19/2023 8:40,Business,1144.74,Cancelled
206751,55971,EK059,7/23/2023 2:58,Business,3307.06,On Time
206752,59448,EK200,11/17/2024 13:53,Economy,987.96,Cancelled
206753,5350,EK177,12/31/2024 12:46,Economy,1786.8,On Time
206754,71844,EK183,7/22/2024 0:17,First,1958.97,Cancelled
206755,63672,EK657,12/12/2024 4:28,Economy,809.57,On Time
206756,29360,EK001,9/7/2024 14:48,Economy,5685.36,On Time
206757,36745,EK866,12/24/2024 0:37,Economy,777.43,Cancelled
206758,44950,EK703,9/23/2024 0:51,Business,1991.37,On Time
206759,6442,EK094,8/19/2023 20:16,First,2028.43,On Time
206760,32204,EK940,5/9/2024 22:25,Economy,3761,Delayed
206761,9388,EK790,10/5/2024 1:40,First,1703.99,Delayed
206762,57419,EK063,5/30/2023 0:16,Business,5620.88,Delayed
206763,45380,EK704,2/28/2023 18:12,Economy,5029.09,Delayed
206764,50942,EK131,7/21/2024 13:18,Economy,2988.23,On Time
206765,66008,EK417,12/12/2024 11:21,First,3621.08,Cancelled
206766,72495,EK445,10/23/2024 10:40,Economy,759.26,Delayed
206767,18679,EK342,6/22/2023 12:26,Business,876.58,Delayed
206768,23114,EK499,8/16/2024 17:07,Business,5714.25,Delayed
206769,41092,EK054,7/19/2023 0:28,First,3300.19,On Time
206770,61686,EK252,12/22/2023 18:11,Business,1570.94,Delayed
206771,32146,EK459,10/21/2023 1:01,Economy,1927.61,On Time
206772,12944,EK838,3/14/2024 22:21,First,3014.97,Cancelled
206773,19654,EK122,1/23/2024 13:42,Business,3956.22,On Time
206774,1126,EK114,9/13/2024 14:56,Economy,4063.36,On Time
206775,74798,EK263,11/7/2024 14:43,Economy,5131.36,Cancelled
206776,21009,EK533,5/10/2024 10:56,First,2069.36,On Time
206777,10046,EK403,7/19/2023 17:41,First,2036.31,Cancelled
206778,80668,EK927,8/5/2024 14:03,First,5536.47,Delayed
206779,46030,EK795,8/8/2024 5:14,Economy,1764.69,Delayed
206780,17760,EK136,3/17/2024 23:05,Economy,4019.12,Cancelled
206781,29409,EK311,6/21/2024 23:25,Economy,278.75,Delayed
206782,19523,EK923,1/10/2024 9:04,Business,4287.49,Delayed
206783,48198,EK833,7/21/2024 2:59,Economy,4400.71,Delayed
206784,59440,EK823,9/3/2024 6:52,Business,1666.17,Cancelled
206785,77582,EK814,9/12/2024 5:57,First,1106.62,On Time
206786,55337,EK195,8/27/2023 21:14,Economy,3927.28,Cancelled
206787,17288,EK236,12/1/2023 18:15,First,3494.31,Cancelled
206788,21748,EK340,8/27/2023 5:24,First,4933.66,Cancelled
206789,41823,EK126,9/18/2023 7:32,Business,4035.02,Delayed
206790,13043,EK579,2/8/2024 1:20,Economy,849.18,Cancelled
206791,45040,EK200,11/25/2023 20:55,Business,3642.97,Cancelled
206792,59594,EK844,9/30/2023 21:00,First,2044.71,Delayed
206793,52672,EK925,10/2/2024 4:57,Economy,3510.32,Cancelled
206794,78647,EK563,9/18/2023 15:19,Economy,1964.35,On Time
206795,68110,EK478,1/18/2024 6:27,First,5445.55,Delayed
206796,70170,EK236,3/20/2023 15:59,First,5734.44,On Time
206797,59842,EK993,2/27/2023 12:15,First,614.38,Delayed
206798,16174,EK855,5/24/2023 1:07,First,905.52,Delayed
206799,78956,EK568,4/9/2024 4:10,Economy,3225.09,Delayed
206800,7115,EK526,11/23/2023 1:49,Business,691.12,Delayed
206801,34421,EK700,10/30/2023 12:15,Business,5287.14,Cancelled
206802,63693,EK532,10/9/2024 16:01,Business,3183.47,Delayed
206803,40295,EK930,11/4/2024 0:38,First,3019.82,On Time
206804,14989,EK726,12/28/2024 17:23,First,4430,Delayed
206805,54495,EK291,1/31/2023 15:57,Economy,5423.36,Delayed
206806,1486,EK898,5/26/2023 3:06,Economy,5045.62,On Time
206807,37283,EK549,7/8/2023 20:36,First,1879.23,On Time
206808,36392,EK033,4/23/2024 20:55,First,2465.04,On Time
206809,24158,EK595,8/6/2023 9:01,Economy,5302.99,Delayed
206810,60809,EK482,11/22/2023 22:45,Business,5398.03,On Time
206811,76025,EK151,10/20/2024 5:51,Economy,3317.29,Delayed
206812,62424,EK323,2/4/2023 14:36,Economy,5762.97,Delayed
206813,68823,EK180,12/30/2024 9:03,Business,3244.34,On Time
206814,30644,EK050,12/19/2023 7:55,Business,4174.43,Delayed
206815,50133,EK653,2/15/2024 18:44,First,3970.18,Cancelled
206816,24606,EK955,5/1/2023 19:44,Economy,4443.87,Cancelled
206817,13961,EK133,6/29/2024 18:04,First,5755.14,On Time
206818,49340,EK129,6/19/2023 15:47,Business,2013.05,Delayed
206819,42194,EK828,10/27/2024 5:03,Economy,5403.26,Cancelled
206820,51231,EK120,11/25/2023 9:03,First,1554.25,On Time
206821,43483,EK565,11/4/2023 13:47,Economy,2929.31,Cancelled
206822,68122,EK780,6/7/2024 19:07,Economy,5560.3,Cancelled
206823,2584,EK350,12/8/2024 0:03,Economy,5250.79,Cancelled
206824,43597,EK592,2/15/2024 8:15,Economy,896.46,On Time
206825,35234,EK876,8/22/2024 1:01,First,4163.99,On Time
206826,21812,EK780,3/6/2024 10:42,Economy,5679.65,On Time
206827,52414,EK094,6/10/2024 23:56,Business,2497.39,Cancelled
206828,8497,EK486,1/20/2024 22:10,Business,5268.8,On Time
206829,69413,EK762,4/5/2023 20:05,Economy,1217.02,Delayed
206830,6278,EK431,2/3/2023 13:20,Business,4700.07,Delayed
206831,20533,EK428,7/14/2024 17:44,Business,1250.17,On Time
206832,10942,EK336,8/9/2023 6:01,Business,1855.45,On Time
206833,74439,EK026,5/1/2023 19:50,Business,5936.55,Cancelled
206834,74428,EK821,5/13/2024 15:43,Business,4082.93,Delayed
206835,7719,EK639,11/17/2024 5:19,Business,2158.29,Delayed
206836,64105,EK555,2/23/2024 8:20,First,1975.94,Cancelled
206837,29193,EK083,1/18/2024 23:51,Economy,5065.69,Delayed
206838,2378,EK889,4/5/2023 19:39,Business,1415.08,Delayed
206839,22818,EK165,10/13/2023 16:49,Economy,766.36,On Time
206840,29387,EK818,10/30/2024 19:47,First,5538.31,On Time
206841,43375,EK753,9/16/2024 11:12,First,4660.73,Cancelled
206842,76426,EK301,4/27/2023 15:50,First,3404.96,On Time
206843,24032,EK396,11/20/2024 19:25,Business,5767.24,Delayed
206844,61114,EK741,11/25/2024 16:44,Economy,812.62,Cancelled
206845,5732,EK572,6/30/2023 20:23,First,3856.73,Cancelled
206846,28589,EK921,2/28/2024 16:47,Economy,4814.43,Cancelled
206847,12902,EK369,5/27/2024 5:45,Economy,2123.18,Cancelled
206848,20023,EK541,7/22/2023 21:41,Business,3846.79,Delayed
206849,67463,EK618,4/29/2024 1:56,Business,4654.81,On Time
206850,78684,EK474,5/10/2023 0:29,Business,4679.37,Delayed
206851,33445,EK884,3/29/2024 19:53,Business,218.93,Delayed
206852,27399,EK027,7/1/2024 10:22,First,892.15,On Time
206853,43919,EK759,6/12/2024 2:25,Business,1079.76,Delayed
206854,55854,EK156,1/6/2023 2:29,Business,2363.72,Delayed
206855,4507,EK273,8/22/2023 5:55,Economy,2761.82,Delayed
206856,76979,EK465,7/16/2023 16:18,Business,5338.29,Delayed
206857,50560,EK902,7/25/2024 15:44,First,4511.8,Cancelled
206858,68733,EK930,4/15/2023 20:05,Economy,2891.43,Cancelled
206859,52229,EK500,11/13/2023 10:29,Economy,574.4,Delayed
206860,63279,EK879,1/14/2023 13:50,Business,2622.3,On Time
206861,60579,EK667,10/3/2023 12:19,Economy,5555.64,Delayed
206862,61927,EK272,10/26/2023 21:13,First,5915.06,On Time
206863,48699,EK596,9/6/2024 15:38,Business,5346.6,On Time
206864,30457,EK271,6/3/2023 8:20,Business,272.54,On Time
206865,5539,EK500,11/21/2023 3:29,Business,3246.66,Cancelled
206866,37787,EK327,7/14/2023 16:20,First,1764.07,Delayed
206867,32856,EK319,12/2/2023 0:06,First,4089.76,On Time
206868,65249,EK776,7/3/2024 23:03,Economy,2387.86,Cancelled
206869,53542,EK161,7/15/2023 13:43,First,5412.83,Delayed
206870,7931,EK978,10/28/2023 7:03,Economy,4558.46,Delayed
206871,78544,EK332,12/22/2024 9:53,Economy,4391.39,On Time
206872,79943,EK816,3/27/2024 15:44,First,1254.55,Delayed
206873,32971,EK929,6/22/2023 8:15,Economy,5691.29,Delayed
206874,53483,EK647,1/24/2024 10:57,First,5503.15,Cancelled
206875,79378,EK075,3/5/2023 20:06,Business,2565.11,Delayed
206876,47441,EK524,4/1/2024 10:13,First,5989.12,On Time
206877,42858,EK023,1/3/2024 19:15,First,3832.59,Cancelled
206878,69842,EK419,5/10/2024 15:23,Business,548.44,On Time
206879,38112,EK972,9/10/2024 15:46,Business,381.93,On Time
206880,4350,EK793,1/27/2023 2:15,First,3762.7,Cancelled
206881,12719,EK987,7/2/2024 7:42,Business,4051.76,On Time
206882,21732,EK028,7/27/2023 19:53,Economy,607.92,Cancelled
206883,5386,EK249,11/23/2023 3:51,Economy,3345.86,Cancelled
206884,6961,EK949,11/5/2023 7:37,Economy,4449.87,Cancelled
206885,21181,EK837,12/20/2024 6:58,First,938.63,Delayed
206886,11047,EK965,4/5/2024 16:16,Business,188.54,Cancelled
206887,17882,EK978,8/27/2024 9:33,Economy,4957.73,Cancelled
206888,33385,EK561,4/3/2024 15:26,First,3148.88,On Time
206889,43650,EK062,12/29/2024 1:30,Business,2919.48,On Time
206890,62794,EK321,5/23/2023 18:19,Economy,3066.8,Cancelled
206891,66436,EK515,11/3/2023 4:09,First,5947.43,Delayed
206892,9984,EK422,8/17/2023 5:37,First,3605.73,On Time
206893,51290,EK977,11/18/2024 0:43,First,4003.88,Cancelled
206894,47020,EK302,7/11/2023 2:37,Economy,3528.39,Delayed
206895,9558,EK415,11/10/2024 16:33,Economy,2871.15,Cancelled
206896,26755,EK169,12/18/2023 13:04,First,5413.05,Cancelled
206897,52728,EK777,7/4/2023 23:11,First,340.49,On Time
206898,4713,EK380,1/17/2024 12:09,Business,977.41,On Time
206899,9862,EK513,10/6/2024 18:43,Economy,3909.56,Delayed
206900,68231,EK577,11/27/2024 22:17,First,2234.18,On Time
206901,25816,EK036,9/3/2023 10:48,Business,2293.48,Delayed
206902,76554,EK131,9/3/2024 10:50,First,5815.69,Cancelled
206903,53257,EK839,9/26/2024 22:55,Business,3252.03,Delayed
206904,7561,EK870,3/9/2024 22:28,First,2936.2,On Time
206905,16267,EK211,5/30/2023 14:09,First,2319.87,On Time
206906,67827,EK043,11/22/2023 20:02,First,5512.45,Delayed
206907,28559,EK240,10/5/2024 21:23,Business,3648.17,On Time
206908,79802,EK271,5/3/2023 5:12,First,5241.62,Delayed
206909,49713,EK621,9/1/2024 8:54,Economy,4955.45,Delayed
206910,59109,EK407,7/15/2024 2:45,First,5247.45,Cancelled
206911,77615,EK528,8/23/2023 12:05,Business,5251.2,On Time
206912,69633,EK150,4/13/2023 5:37,First,575.39,Delayed
206913,2674,EK501,8/13/2024 19:45,Economy,1743.04,Delayed
206914,28960,EK852,5/19/2024 4:22,First,5687.51,Delayed
206915,49532,EK016,1/6/2024 7:55,First,4159.03,Delayed
206916,59899,EK148,4/5/2024 0:18,First,3141.94,Delayed
206917,49579,EK754,5/30/2023 15:57,First,5936.52,Cancelled
206918,3914,EK207,10/5/2023 6:32,Economy,5962.39,Cancelled
206919,69536,EK565,3/14/2024 8:24,First,5829.81,Cancelled
206920,20159,EK307,1/14/2024 4:02,First,2283.07,On Time
206921,23602,EK684,11/11/2023 11:40,First,4285.05,Delayed
206922,12938,EK654,10/6/2024 0:49,First,4804.84,Cancelled
206923,60229,EK235,2/4/2023 10:19,Economy,4859.48,On Time
206924,45429,EK096,5/1/2024 2:00,First,1894.41,On Time
206925,36422,EK750,6/9/2023 14:50,Economy,4473.03,Delayed
206926,69765,EK467,4/4/2023 9:39,Business,2330.27,Delayed
206927,68029,EK339,12/20/2024 17:27,Economy,1857.87,Delayed
206928,3218,EK382,9/23/2024 22:17,Economy,4138.49,On Time
206929,4003,EK366,10/20/2023 8:05,First,5830.95,Delayed
206930,54621,EK841,11/14/2024 8:58,Economy,4615.39,Cancelled
206931,29357,EK024,7/29/2023 19:29,Business,4118.98,Cancelled
206932,39566,EK479,11/16/2024 15:24,Economy,2582.19,Cancelled
206933,49834,EK323,12/14/2024 18:27,First,4025.84,On Time
206934,33140,EK909,1/28/2023 14:25,First,2405.41,Cancelled
206935,17136,EK555,9/6/2024 4:59,Economy,1303.58,Cancelled
206936,11372,EK713,11/2/2023 11:38,First,4938.81,On Time
206937,67987,EK681,6/4/2023 15:38,First,3745.45,Cancelled
206938,2335,EK140,7/1/2024 6:02,First,1827.29,Cancelled
206939,10955,EK496,8/10/2024 15:14,Business,939.44,On Time
206940,60663,EK544,6/20/2023 11:51,Economy,2863.82,Delayed
206941,19630,EK895,2/4/2023 11:48,First,832.47,Cancelled
206942,9238,EK204,7/30/2023 6:18,Economy,3947.84,Delayed
206943,28768,EK793,10/13/2023 22:48,First,3106.66,Delayed
206944,3664,EK300,8/1/2024 1:15,Economy,2803.76,Cancelled
206945,68112,EK126,2/6/2023 0:38,First,2300.18,On Time
206946,58674,EK797,3/12/2024 0:52,First,3601.89,On Time
206947,59151,EK065,6/15/2024 10:49,Business,786.82,On Time
206948,17842,EK498,12/16/2024 4:21,Economy,5006.04,Delayed
206949,28418,EK834,3/23/2024 14:34,Business,1981.34,On Time
206950,61059,EK330,6/4/2023 21:12,First,1582.64,On Time
206951,73699,EK777,3/20/2024 19:25,Economy,1798.65,Delayed
206952,53901,EK608,6/27/2023 4:32,Business,3555.9,Cancelled
206953,29383,EK903,8/15/2023 19:59,Business,5855.14,On Time
206954,74330,EK933,1/12/2023 3:04,Business,5702.12,Delayed
206955,67040,EK563,8/9/2024 5:26,Economy,3945.14,Cancelled
206956,35235,EK147,1/12/2024 0:58,Business,3700.85,Delayed
206957,35301,EK751,9/15/2023 5:41,Economy,497.45,Delayed
206958,72530,EK033,11/21/2024 0:04,Economy,1187.11,On Time
206959,72828,EK357,4/15/2024 9:19,Economy,464.15,Delayed
206960,70667,EK592,12/23/2023 21:40,Economy,3802.82,Cancelled
206961,57417,EK963,5/23/2023 19:08,Business,4454.89,Delayed
206962,29461,EK171,4/28/2024 11:20,Business,3153.49,Cancelled
206963,15663,EK877,11/23/2023 4:37,First,653.54,Delayed
206964,43875,EK617,6/3/2024 11:26,Economy,5530.73,On Time
206965,31111,EK605,2/14/2023 4:23,Economy,1372.79,On Time
206966,8815,EK474,11/28/2023 17:27,Business,5522.11,Delayed
206967,5203,EK489,4/22/2023 1:37,Business,843.43,Cancelled
206968,56612,EK220,9/13/2023 1:14,First,2423.53,Delayed
206969,42199,EK014,5/12/2023 11:33,Business,2302.59,Cancelled
206970,60639,EK899,11/22/2023 5:42,First,1925.84,Delayed
206971,5261,EK822,11/7/2023 23:02,Business,5000.17,On Time
206972,32941,EK458,2/15/2023 2:09,First,5560.11,On Time
206973,56571,EK939,10/11/2023 21:50,First,2395.1,Delayed
206974,1674,EK288,8/22/2023 5:43,Business,5797.44,Delayed
206975,21438,EK938,12/10/2024 2:41,Business,1306.14,Delayed
206976,78566,EK709,11/22/2024 11:14,Economy,4217.89,Cancelled
206977,7089,EK230,11/25/2023 14:03,Economy,5498.05,On Time
206978,43108,EK367,8/25/2023 12:57,First,4470.36,Cancelled
206979,45685,EK018,12/5/2024 20:48,First,768.27,On Time
206980,24970,EK444,9/22/2024 6:22,Business,4613.04,On Time
206981,38066,EK040,12/16/2023 21:22,Economy,4786.99,Cancelled
206982,66812,EK193,5/25/2023 19:29,Business,881.4,On Time
206983,69611,EK321,7/5/2024 2:05,Economy,2152.62,Cancelled
206984,79157,EK761,4/5/2023 21:42,Economy,5913.68,Cancelled
206985,69641,EK897,3/12/2024 13:13,First,862.52,Delayed
206986,2496,EK221,12/14/2023 18:18,Economy,3870.38,On Time
206987,76300,EK992,5/20/2024 17:49,Economy,506.64,Delayed
206988,75524,EK844,5/17/2024 16:11,First,3686.15,Delayed
206989,16763,EK011,7/16/2024 22:57,First,3856.59,Delayed
206990,80919,EK792,1/19/2024 9:25,First,453.01,Cancelled
206991,46334,EK968,7/11/2023 9:36,First,2693.83,Delayed
206992,73677,EK177,7/2/2023 9:09,Economy,1143.9,On Time
206993,7879,EK469,5/30/2023 2:20,First,3344.82,Delayed
206994,17021,EK056,4/3/2023 22:40,Business,681.2,On Time
206995,78423,EK194,2/21/2023 8:29,Business,1213.26,On Time
206996,61430,EK998,12/30/2023 11:46,First,1927.06,On Time
206997,67448,EK582,3/10/2023 1:08,First,560.9,Cancelled
206998,75567,EK003,4/21/2024 11:18,First,4613.92,On Time
206999,46594,EK685,7/1/2023 12:12,Business,4699.72,On Time
207000,34687,EK501,7/9/2024 9:15,Economy,3985.83,Cancelled
207001,7509,EK371,10/18/2024 7:49,Business,5854.56,Cancelled
207002,17150,EK750,4/26/2024 13:09,Economy,1595.62,Cancelled
207003,69172,EK118,3/11/2023 17:52,First,2096.57,Cancelled
207004,37254,EK361,2/7/2024 19:48,Business,2543.11,Delayed
207005,35571,EK818,11/25/2024 14:52,First,314.69,Delayed
207006,38961,EK207,12/18/2024 12:05,Business,2316.11,On Time
207007,55648,EK519,11/11/2024 3:53,Business,4929.64,Delayed
