Passenger_ID,Age,Gender,Nationality
21924,53,Female,Australia
21925,37,Female,France
21926,63,Female,Australia
21927,41,Male,UK
21928,46,Male,Canada
21929,49,Male,Canada
21930,67,Female,India
21931,41,Male,USA
21932,38,Male,USA
21933,68,Male,UK
21934,49,Male,UAE
21935,69,Female,USA
21936,41,Female,UK
21937,51,Female,Australia
21938,30,Male,France
21939,63,Female,Canada
21940,19,Female,UAE
21941,20,Male,Canada
21942,23,Female,UAE
21943,30,Male,Singapore
21944,41,Male,UAE
21945,32,Male,France
21946,36,Female,USA
21947,63,Female,France
21948,60,Female,UK
21949,33,Female,UK
21950,59,Male,Singapore
21951,66,Male,UAE
21952,52,Male,Australia
21953,34,Female,USA
21954,35,Female,USA
21955,51,Male,France
21956,55,Male,France
21957,24,Male,Australia
21958,55,Female,France
21959,46,Female,Singapore
21960,50,Male,UAE
21961,45,Female,Germany
21962,24,Male,Singapore
21963,54,Male,France
21964,60,Female,Canada
21965,44,Female,Singapore
21966,20,Male,Canada
21967,37,Female,Germany
21968,48,Female,Canada
21969,25,Female,UK
21970,42,Male,India
21971,68,Male,Canada
21972,23,Female,Singapore
21973,18,Female,UAE
21974,69,Female,France
21975,41,Male,UAE
21976,51,Male,Germany
21977,36,Male,USA
21978,64,Female,USA
21979,62,Female,UK
21980,49,Male,India
21981,54,Male,Australia
21982,21,Female,UK
21983,40,Male,Singapore
21984,30,Female,UAE
21985,37,Male,Canada
21986,36,Female,France
21987,55,Female,UK
21988,30,Female,USA
21989,29,Male,UAE
21990,69,Male,India
21991,59,Female,India
21992,35,Male,UAE
21993,32,Male,Australia
21994,55,Male,India
21995,46,Female,USA
21996,25,Female,France
21997,63,Female,Canada
21998,50,Male,Canada
21999,34,Female,Canada
22000,48,Male,UK
22001,23,Male,Singapore
22002,55,Male,India
22003,42,Female,UK
22004,21,Female,UAE
22005,41,Male,France
22006,32,Female,France
22007,66,Female,Germany
22008,66,Female,Canada
22009,38,Female,India
22010,23,Male,UAE
22011,53,Female,Germany
22012,55,Male,Germany
22013,61,Female,USA
22014,66,Female,Singapore
22015,28,Male,USA
22016,29,Female,Canada
22017,68,Male,India
22018,36,Female,USA
22019,39,Male,Canada
22020,60,Female,UAE
22021,42,Female,Singapore
22022,64,Female,Singapore
22023,21,Female,USA
22024,65,Male,Germany
22025,41,Female,Singapore
22026,47,Male,UK
22027,60,Female,Singapore
22028,37,Female,India
22029,37,Male,UAE
22030,31,Female,UAE
22031,19,Female,France
22032,66,Female,Germany
22033,24,Male,France
22034,62,Male,Australia
22035,43,Female,Canada
22036,43,Female,Germany
22037,49,Female,Singapore
22038,18,Female,UAE
22039,40,Male,Canada
22040,62,Male,UK
22041,28,Female,UAE
22042,39,Female,Germany
22043,43,Female,India
22044,38,Male,India
22045,20,Female,Singapore
22046,61,Female,Canada
22047,51,Male,Singapore
22048,27,Female,UK
22049,56,Female,India
22050,41,Female,Germany
22051,45,Female,Canada
22052,36,Female,Singapore
22053,48,Male,UAE
22054,34,Male,Germany
22055,58,Female,Australia
22056,23,Male,Singapore
22057,45,Female,Germany
22058,32,Female,USA
22059,50,Male,USA
22060,41,Male,Germany
22061,44,Male,UK
22062,26,Male,Germany
22063,48,Female,India
22064,65,Female,Australia
22065,59,Male,Australia
22066,23,Female,UK
22067,22,Male,India
22068,23,Female,Germany
22069,30,Female,UAE
22070,27,Female,UAE
22071,41,Male,UK
22072,61,Male,Germany
22073,57,Male,USA
22074,50,Female,USA
22075,32,Female,Australia
22076,66,Male,UK
22077,27,Male,Germany
22078,35,Male,Canada
22079,47,Male,Australia
22080,58,Male,UK
22081,31,Female,Canada
22082,46,Female,France
22083,43,Female,India
22084,42,Male,India
22085,45,Female,UAE
22086,47,Male,UK
22087,67,Male,Singapore
22088,48,Female,UK
22089,68,Male,India
22090,24,Female,Australia
22091,42,Female,Germany
22092,62,Male,Germany
22093,57,Female,France
22094,18,Female,UK
22095,58,Male,Australia
22096,42,Male,India
22097,54,Male,UAE
22098,23,Male,UAE
22099,26,Female,India
22100,45,Female,France
22101,49,Male,Singapore
22102,37,Female,Australia
22103,55,Male,India
22104,47,Male,France
22105,59,Male,Singapore
22106,32,Male,USA
22107,50,Female,India
22108,46,Female,UK
22109,53,Male,India
22110,20,Male,UK
22111,26,Female,Australia
22112,54,Male,France
22113,61,Female,Germany
22114,27,Female,Australia
22115,58,Female,USA
22116,21,Female,Germany
22117,56,Male,Germany
22118,28,Male,UAE
22119,44,Female,USA
22120,59,Female,India
22121,18,Male,UK
22122,29,Male,USA
22123,28,Female,Germany
22124,18,Female,Germany
22125,55,Male,UK
22126,19,Female,India
22127,18,Female,India
22128,39,Female,France
22129,34,Male,Australia
22130,58,Female,India
22131,32,Female,UK
22132,19,Male,France
22133,24,Male,USA
22134,24,Male,Australia
22135,53,Female,India
22136,33,Female,UK
22137,26,Female,USA
22138,32,Male,UK
22139,44,Male,UAE
22140,62,Female,UAE
22141,26,Male,UK
22142,47,Male,Singapore
22143,39,Female,UAE
22144,50,Male,Germany
22145,18,Female,UAE
22146,38,Female,UK
22147,31,Female,France
22148,65,Female,USA
22149,59,Female,USA
22150,66,Female,USA
22151,47,Male,UAE
22152,21,Female,UK
22153,54,Female,USA
22154,25,Male,UAE
22155,45,Female,Singapore
22156,58,Male,Canada
22157,68,Female,UAE
22158,49,Male,UAE
22159,20,Male,UAE
22160,45,Female,India
22161,32,Female,Canada
22162,54,Male,UK
22163,19,Female,USA
22164,44,Male,Canada
22165,32,Male,USA
22166,53,Male,USA
22167,24,Female,UK
22168,36,Male,India
22169,20,Female,Australia
22170,25,Male,Canada
22171,63,Female,Singapore
22172,43,Male,Canada
22173,58,Female,Canada
22174,39,Male,Canada
22175,64,Male,UAE
22176,64,Female,Canada
22177,69,Female,Canada
22178,18,Male,UAE
22179,46,Female,UAE
22180,43,Female,UAE
22181,28,Female,Canada
22182,50,Male,USA
22183,40,Female,UAE
22184,45,Female,Germany
22185,22,Female,Singapore
22186,49,Male,India
22187,65,Male,Singapore
22188,45,Male,Canada
22189,23,Female,UK
22190,23,Male,Singapore
22191,21,Female,Germany
22192,38,Female,Canada
22193,67,Female,UK
22194,55,Male,France
22195,55,Female,Singapore
22196,40,Male,UK
22197,60,Male,France
22198,44,Female,France
22199,58,Male,UK
22200,31,Male,France
22201,41,Female,UAE
22202,60,Male,Germany
22203,46,Female,France
22204,20,Male,India
22205,26,Female,Germany
22206,46,Female,Canada
22207,28,Male,France
22208,51,Female,Singapore
22209,61,Male,Germany
22210,65,Female,Australia
22211,40,Male,Germany
22212,30,Female,India
22213,62,Male,USA
22214,47,Male,UK
22215,62,Female,Canada
22216,19,Male,Germany
22217,57,Male,Germany
22218,31,Male,UAE
22219,23,Male,UK
22220,47,Female,India
22221,33,Male,Germany
22222,58,Male,Canada
22223,53,Female,Germany
22224,68,Male,Germany
22225,52,Male,USA
22226,48,Male,UK
22227,32,Female,Singapore
22228,68,Male,India
22229,29,Female,Australia
22230,64,Female,UAE
22231,61,Male,Australia
22232,68,Female,India
22233,35,Female,UAE
22234,25,Female,Singapore
22235,28,Male,France
22236,18,Male,USA
22237,18,Male,USA
22238,38,Male,USA
22239,69,Male,France
22240,55,Female,UAE
22241,55,Female,Canada
22242,48,Female,Germany
22243,51,Male,France
22244,47,Male,USA
22245,54,Male,USA
22246,21,Female,UK
22247,58,Female,Germany
22248,46,Male,UAE
22249,47,Male,India
22250,65,Female,Australia
22251,32,Male,UK
22252,69,Female,Germany
22253,57,Male,Australia
22254,46,Female,USA
22255,61,Female,Singapore
22256,51,Male,Canada
22257,33,Male,UK
22258,32,Male,India
22259,31,Female,UK
22260,21,Female,USA
22261,65,Female,Australia
22262,51,Male,Germany
22263,50,Female,Germany
22264,49,Male,Singapore
22265,33,Male,Australia
22266,57,Female,UK
22267,28,Male,Singapore
22268,45,Male,UK
22269,26,Female,UK
22270,29,Male,USA
22271,49,Male,Australia
22272,35,Female,France
22273,22,Male,France
22274,30,Male,Canada
22275,45,Male,UK
22276,45,Female,Australia
22277,45,Female,Australia
22278,40,Female,USA
22279,36,Male,USA
22280,32,Female,France
22281,24,Male,France
22282,37,Female,Australia
22283,45,Male,UK
22284,22,Male,Germany
22285,58,Male,USA
22286,21,Male,Singapore
22287,66,Male,Canada
22288,41,Male,UK
22289,44,Female,Singapore
22290,19,Male,India
22291,22,Male,USA
22292,57,Male,Germany
22293,21,Male,India
22294,23,Female,Singapore
22295,27,Female,Germany
22296,28,Female,Singapore
22297,47,Female,UAE
22298,60,Male,Australia
22299,34,Female,India
22300,37,Male,India
22301,68,Female,France
22302,42,Male,France
22303,39,Male,Germany
22304,56,Female,UAE
22305,55,Male,UK
22306,38,Female,UAE
22307,45,Female,France
22308,66,Female,France
22309,27,Male,India
22310,53,Male,USA
22311,66,Female,India
22312,55,Male,UK
22313,28,Male,France
22314,27,Female,Canada
22315,59,Female,UAE
22316,31,Female,Germany
22317,53,Male,France
22318,57,Male,Germany
22319,37,Female,UAE
22320,39,Male,USA
22321,52,Male,Australia
22322,56,Female,India
22323,54,Female,UAE
22324,52,Female,USA
22325,22,Female,India
22326,48,Male,Singapore
22327,54,Female,USA
22328,46,Male,France
22329,32,Male,Germany
22330,63,Male,USA
22331,46,Female,UAE
22332,42,Male,Canada
22333,41,Male,France
22334,20,Male,Germany
22335,23,Female,France
22336,23,Female,Canada
22337,62,Male,France
22338,50,Male,Singapore
22339,22,Female,Australia
22340,66,Female,Singapore
22341,36,Male,Singapore
22342,63,Male,Singapore
22343,43,Female,UK
22344,31,Female,Singapore
22345,53,Male,Australia
22346,18,Male,USA
22347,46,Male,Australia
22348,65,Male,Singapore
22349,19,Male,Canada
22350,39,Male,USA
22351,26,Female,France
22352,43,Female,Germany
22353,27,Female,UK
22354,42,Male,France
22355,54,Male,France
22356,21,Female,USA
22357,22,Female,USA
22358,56,Female,Australia
22359,53,Male,India
22360,31,Male,UAE
22361,53,Female,UAE
22362,63,Female,Germany
22363,57,Male,France
22364,29,Male,UK
22365,63,Female,India
22366,45,Female,Germany
22367,46,Male,USA
22368,27,Male,Canada
22369,62,Male,Germany
22370,39,Male,France
22371,56,Female,USA
22372,59,Male,UK
22373,40,Male,Singapore
22374,21,Female,Germany
22375,68,Male,Canada
22376,55,Female,Canada
22377,34,Female,Germany
22378,60,Female,UAE
22379,30,Male,USA
22380,68,Male,UK
22381,25,Female,Australia
22382,55,Male,India
22383,58,Female,Canada
22384,31,Female,Singapore
22385,53,Female,UAE
22386,69,Female,Canada
22387,32,Male,UK
22388,65,Male,Canada
22389,43,Male,UAE
22390,63,Male,Singapore
22391,67,Male,USA
22392,64,Male,UAE
22393,33,Female,Canada
22394,20,Female,USA
22395,45,Male,Canada
22396,37,Male,USA
22397,23,Female,India
22398,37,Female,UK
22399,66,Male,India
22400,68,Male,Singapore
22401,26,Female,UK
22402,53,Female,UK
22403,34,Female,India
22404,60,Female,UAE
22405,47,Male,Singapore
22406,19,Male,USA
22407,25,Female,UAE
22408,59,Female,Canada
22409,32,Male,USA
22410,18,Female,UK
22411,24,Female,India
22412,30,Male,UAE
22413,22,Female,Germany
22414,45,Male,UAE
22415,27,Female,Australia
22416,68,Female,Australia
22417,34,Male,Singapore
22418,59,Male,UK
22419,61,Male,Germany
22420,64,Female,Singapore
22421,55,Female,Germany
22422,66,Female,UAE
22423,68,Female,USA
22424,48,Male,UAE
22425,19,Female,UAE
22426,26,Male,Germany
22427,43,Male,Germany
22428,34,Female,Germany
22429,69,Female,UK
22430,47,Male,USA
22431,52,Female,UAE
22432,30,Male,Canada
22433,68,Male,Germany
22434,27,Male,Singapore
22435,64,Male,UK
22436,54,Female,France
22437,52,Male,UK
22438,69,Male,Germany
22439,48,Male,Australia
22440,37,Male,Canada
22441,32,Female,India
22442,26,Male,Australia
22443,22,Male,France
22444,33,Male,UK
22445,22,Male,India
22446,46,Male,USA
22447,38,Male,UK
22448,37,Female,UK
22449,36,Male,UAE
22450,34,Female,Australia
22451,28,Female,Canada
22452,21,Male,Australia
22453,43,Female,USA
22454,63,Female,Canada
22455,69,Female,USA
22456,44,Female,UK
22457,57,Female,UK
22458,27,Female,UK
22459,37,Female,USA
22460,69,Male,Canada
22461,42,Female,Canada
22462,18,Male,Canada
22463,59,Male,Australia
22464,29,Male,Australia
22465,36,Female,USA
22466,37,Male,USA
22467,45,Female,Singapore
22468,40,Male,USA
22469,29,Male,UAE
22470,28,Female,USA
22471,36,Male,France
22472,36,Female,Germany
22473,51,Female,UK
22474,50,Female,India
22475,19,Female,Singapore
22476,20,Male,India
22477,56,Male,Germany
22478,69,Female,Australia
22479,27,Female,Singapore
22480,64,Female,UK
22481,18,Male,USA
22482,53,Male,Canada
22483,50,Male,Singapore
22484,58,Female,USA
22485,53,Female,Canada
22486,26,Male,Australia
22487,38,Female,Australia
22488,26,Male,UK
22489,60,Male,UK
22490,43,Male,France
22491,35,Female,Singapore
22492,55,Female,Germany
22493,39,Female,India
22494,25,Male,UAE
22495,40,Male,Canada
22496,55,Male,France
22497,45,Female,India
22498,50,Male,Canada
22499,23,Female,Germany
22500,41,Female,UK
22501,62,Male,UAE
22502,49,Male,UAE
22503,54,Male,Singapore
22504,48,Male,India
22505,21,Female,Singapore
22506,31,Female,USA
22507,35,Male,UK
22508,26,Female,Germany
22509,41,Male,France
22510,21,Female,France
22511,62,Female,France
22512,67,Female,Canada
22513,69,Female,USA
22514,20,Female,Singapore
22515,49,Male,Australia
22516,65,Female,USA
22517,38,Female,Singapore
22518,26,Female,Singapore
22519,35,Male,India
22520,54,Female,Singapore
22521,34,Male,France
22522,21,Female,USA
22523,58,Male,France
22524,22,Male,France
22525,27,Male,UAE
22526,34,Female,Singapore
22527,53,Male,UK
22528,31,Male,UAE
22529,52,Female,USA
22530,65,Male,India
22531,66,Male,India
22532,48,Female,France
22533,18,Male,Australia
22534,45,Female,Canada
22535,49,Female,UK
22536,27,Female,Germany
22537,60,Female,Germany
22538,19,Male,Canada
22539,44,Female,USA
22540,45,Female,Canada
22541,18,Female,France
22542,44,Male,USA
22543,69,Male,Australia
22544,69,Male,Singapore
22545,28,Female,USA
22546,60,Male,UAE
22547,61,Male,UAE
22548,60,Male,India
22549,68,Female,France
22550,34,Male,Singapore
22551,39,Male,Germany
22552,52,Female,France
22553,49,Male,UK
22554,24,Female,France
22555,24,Female,France
22556,41,Male,UK
22557,24,Female,Australia
22558,63,Female,India
22559,59,Male,France
22560,27,Male,UK
22561,18,Male,UAE
22562,59,Female,France
22563,19,Female,Canada
22564,31,Male,UK
22565,53,Male,UK
22566,41,Male,France
22567,64,Male,USA
22568,35,Male,USA
22569,24,Male,USA
22570,43,Male,Singapore
22571,43,Female,France
22572,36,Female,India
22573,26,Female,Singapore
22574,45,Male,Australia
22575,43,Male,UK
22576,50,Male,USA
22577,65,Female,Australia
22578,52,Male,UAE
22579,35,Female,Canada
22580,59,Male,Australia
22581,34,Male,France
22582,45,Female,Australia
22583,63,Male,Canada
22584,58,Female,France
22585,52,Male,UK
22586,62,Female,India
22587,57,Male,USA
22588,62,Male,Singapore
22589,49,Female,UK
22590,60,Male,Australia
22591,48,Male,France
22592,49,Male,India
22593,31,Male,India
22594,23,Male,USA
22595,39,Female,India
22596,55,Female,UAE
22597,62,Male,UK
22598,62,Female,UAE
22599,52,Male,Singapore
22600,42,Female,UK
22601,40,Male,Australia
22602,36,Male,UAE
22603,63,Male,Australia
22604,61,Female,UK
22605,57,Female,Germany
22606,53,Female,Canada
22607,20,Female,UAE
22608,49,Male,USA
22609,45,Female,UK
22610,64,Female,France
22611,20,Female,Singapore
22612,52,Male,Germany
22613,65,Female,UAE
22614,62,Male,Australia
22615,53,Female,Canada
22616,39,Female,Australia
22617,36,Female,France
22618,39,Female,Singapore
22619,45,Female,UAE
22620,41,Female,Germany
22621,38,Male,Canada
22622,39,Female,Australia
22623,37,Female,France
22624,22,Male,Australia
22625,53,Male,Australia
22626,24,Male,India
22627,62,Male,Canada
22628,49,Male,UK
22629,44,Female,UK
22630,32,Female,Singapore
22631,34,Female,Australia
22632,52,Male,UK
22633,33,Female,France
22634,43,Male,Canada
22635,19,Female,Canada
22636,47,Female,UK
22637,59,Female,Australia
22638,32,Male,France
22639,23,Female,UK
22640,66,Male,Germany
22641,35,Female,Australia
22642,23,Female,Germany
22643,59,Female,UK
22644,24,Male,Canada
22645,53,Male,USA
22646,65,Male,UK
22647,31,Male,India
22648,31,Male,UAE
22649,33,Female,USA
22650,39,Male,Canada
22651,46,Male,Germany
22652,29,Female,Canada
22653,65,Male,USA
22654,61,Male,Singapore
22655,55,Male,France
22656,18,Male,India
22657,33,Male,USA
22658,49,Female,Australia
22659,52,Female,Canada
22660,21,Male,Germany
22661,37,Female,India
22662,40,Male,Australia
22663,50,Male,Australia
22664,38,Female,USA
22665,40,Male,UAE
22666,44,Male,Germany
22667,56,Female,Canada
22668,24,Female,Australia
22669,30,Male,Canada
22670,36,Female,France
22671,20,Male,UAE
22672,34,Female,UK
22673,37,Male,Canada
22674,43,Female,Singapore
22675,21,Female,Singapore
22676,61,Female,India
22677,23,Male,Singapore
22678,63,Male,UK
22679,63,Male,France
22680,40,Male,USA
22681,59,Female,USA
22682,56,Female,USA
22683,57,Female,Singapore
22684,61,Female,UAE
22685,58,Male,Singapore
22686,37,Female,UK
22687,26,Female,UAE
22688,37,Female,France
22689,55,Male,Germany
22690,64,Male,Australia
22691,67,Female,India
22692,26,Female,India
22693,47,Male,USA
22694,35,Female,Canada
22695,50,Male,USA
22696,61,Female,UK
22697,55,Male,Australia
22698,63,Male,France
22699,49,Male,UAE
22700,20,Female,India
22701,69,Female,Australia
22702,55,Male,Canada
22703,65,Female,Canada
22704,49,Female,France
22705,37,Male,Germany
22706,34,Male,Australia
22707,26,Female,France
22708,39,Male,France
22709,64,Male,France
22710,40,Male,USA
22711,27,Female,Singapore
22712,36,Female,Canada
22713,35,Male,Australia
22714,53,Male,USA
22715,31,Male,Germany
22716,56,Female,USA
22717,24,Female,India
22718,21,Male,UAE
22719,40,Female,UAE
22720,69,Female,USA
22721,48,Female,France
22722,35,Female,India
22723,44,Male,UK
22724,34,Male,Singapore
22725,53,Female,USA
22726,30,Female,Germany
22727,34,Female,Singapore
22728,42,Female,UK
22729,60,Female,Australia
22730,27,Female,Germany
22731,63,Female,UAE
22732,62,Male,Australia
22733,39,Male,UAE
22734,24,Male,USA
22735,20,Female,India
22736,25,Female,USA
22737,49,Female,USA
22738,69,Female,Singapore
22739,52,Female,Singapore
22740,62,Female,Singapore
22741,45,Female,UAE
22742,68,Male,Canada
22743,26,Male,France
22744,28,Female,Canada
22745,68,Female,India
22746,21,Female,Singapore
22747,49,Male,India
22748,37,Female,USA
22749,40,Female,Australia
22750,46,Female,UK
22751,34,Female,Singapore
22752,18,Female,France
22753,28,Female,USA
22754,24,Female,UK
22755,55,Male,UAE
22756,33,Female,France
22757,21,Male,Singapore
22758,45,Male,Australia
22759,63,Female,Australia
22760,58,Male,Canada
22761,54,Male,India
22762,54,Male,Germany
22763,36,Female,USA
22764,63,Male,UK
22765,34,Male,India
22766,29,Male,UAE
22767,24,Female,Australia
22768,62,Male,Canada
22769,58,Male,France
22770,24,Female,UAE
22771,24,Male,Singapore
22772,54,Female,Singapore
22773,65,Female,USA
22774,34,Female,UAE
22775,34,Male,USA
22776,23,Female,UK
22777,54,Female,Singapore
22778,31,Female,India
22779,60,Female,USA
22780,24,Male,Australia
22781,39,Male,USA
22782,25,Male,UK
22783,24,Male,France
22784,52,Male,Australia
22785,46,Male,Singapore
22786,48,Female,France
22787,52,Female,Germany
22788,47,Male,India
22789,24,Female,Germany
22790,33,Male,Australia
22791,19,Female,Germany
22792,23,Female,India
22793,67,Female,France
22794,29,Female,UAE
22795,20,Female,India
22796,27,Male,Canada
